TOKEN, MAPPEDURL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
1o32p3,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73226~166227:Echo-cornet--Nominal-pitch-C-etc--F?qvq=q%3A0033359%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=2&trs=4&cic=UoEart%7E2%7E2
5x9dd1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73236~166247:Moon-Lute--or-box-lute--Unknown----?qvq=q%3A0032428%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=2&trs=4&cic=UoEart%7E2%7E2
lgcub4,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73087~164139:Guitar--Pages---Top-view,-leaning-i?qvq=q%3A0032260%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=3&trs=9&cic=UoEart%7E2%7E2"
98suev,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73066~164071:Double-manual-harpsichord--Jacob-Ki?qvq=q%3A0035528%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=2&trs=5&cic=UoEart%7E2%7E2
02ed7m,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73121~165523:Viola,-converted-from-viol--Johann-?qvq=q%3A0032954%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=2&trs=5&cic=UoEart%7E2%7E2"
74q452,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73133~165504:Keyed-trumpet--Nominal-pitch--E%E2%99%AD-Lo?qvq=q%3A0034621%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=2&trs=5&cic=UoEart%7E2%7E2
nj5nc9,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73278~166298:Archlute--Cinthius-Rotundus----Play?qvq=q%3A0032949%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=3&trs=11&cic=UoEart%7E2%7E2
i3s1cx,https://images.is.ed.ac.uk/luna/servlet/view/search?q=Dashkova%20medals&QuickSearchA=QuickSearchA&submit_search=Search&pgs=50&res=1
2ic6t6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~61307~100553?qvq=q%3Awalter%20scott%20portrait&mi=15&trs=270
c44732,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~61606~100571?qvq=q%3Awalter%20scott%20portrait&mi=13&trs=270
9p8bx0,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~69238~101036?qvq=q%3Awalter%20scott%20portrait&mi=20&trs=270
5rnnaw,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26lc%3DUoEsha~4~4%26q%3D%26sort%3Dwork_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%26mid%3DUoEsha~4~4~65346~164252
yf04l9,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer;JSESSIONID=632628c8-7d17-4af1-ab74-4bb157bfb57f?lunaMediaId=UoEart~1~1~757~100087
0582j9,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~74410~162541:Pollockshaws-Public-Hall,-No-7?cic=UoEcar%7E3%7E3"
88vhx7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcha~4~4~347647~104851:Decima-Musculorum-Tabula?cic=UoEcha%7E4%7E4
dhlp8d,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~74427~165331:Plans-of-St--Stephens-Church,-No-77?cic=UoEcar%7E3%7E3"
u8fz0r,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~74666~168704:Untitled?qvq=sort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E1%7E1&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=0&trs=3722&cic=UoEart%7E1%7E1
jbz27p,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~1~1~27380~100365:Carmina-Gadelica,-1920,-No-9?qvq=sort%3Arepro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark%3Blc%3AUoEcar%7E1%7E1&sort=repro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark&mi=3&trs=1760&cic=UoEcar%7E1%7E1"
7f723v,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~56285~105219:Travels-in-Ethiopia?qvq=sort%3Awork_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_record_id%3Blc%3AUoEgal%7E5%7E5&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_record_id&mi=5&trs=13755&cic=UoEgal%7E5%7E5
8ixfo2,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~1~1~46657~101573:Romeo-and-Juliet,-1599,-Back-cover?qvq=sort%3Awork_shelfmark%2Cwork_source_page_no%2Cwork_title%2Cwork_creator_name%3Blc%3AUoEsha%7E1%7E1&sort=work_shelfmark%2Cwork_source_page_no%2Cwork_title%2Cwork_creator_name&mi=0&trs=2042&cic=UoEsha%7E1%7E1"
93tc9v,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~15933~142599:1945-Revel-Decoration?qvq=sort%3Awork_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject%3Blc%3AUoEecp%7E1%7E1&sort=work_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject&mi=5&trs=750&cic=UoEecp%7E1%7E1
3v2kcf,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~3~3~60964~104014:An-Essay-Towards-an-History-and-Des?qvq=sort%3Awork_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEwmm%7E3%7E3&sort=work_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=4&trs=177&cic=UoEwmm%7E3%7E3
q0fc6y,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~84062~103420:Letters-to-Sir-Charles-Lyell,-Envel?qvq=sort%3Awork_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEsha%7E5%7E5&sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=2&trs=256&cic=UoEsha%7E5%7E5"
236kx9,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~4~4~55579~102902:Calotypes,-by-D-O--Hill-and-R--Adam?qvq=sort%3Awork_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEcar%7E4%7E4&sort=work_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=5&trs=701&cic=UoEcar%7E4%7E4"
81be30,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~42010~102994:Stultifera-Nauis,-Title-page?qvq=sort%3Awork_shelfmark%2Csequence%2Cwork_title%2Cwork_creator_details%3Blc%3AUoEgal%7E2%7E2&sort=work_shelfmark%2Csequence%2Cwork_title%2Cwork_creator_details&mi=1&trs=416&cic=UoEgal%7E2%7E2"
x07108,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~2~2~37167~102861:Charter-by-Countess-Ada,-granting-t?qvq=sort%3Awork_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEwmm%7E2%7E2&sort=work_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=3&trs=1960&cic=UoEwmm%7E2%7E2"
0ypje5,"https://images.is.ed.ac.uk/luna/servlet/detail/UoE~2~2~1491~180706:Letter-no--6,-07?qvq=sort%3Awork_display_date%2Cwork_source_page_no%3Blc%3AUoE%7E2%7E2&sort=work_display_date%2Cwork_source_page_no&mi=8&trs=129&cic=UoE%7E2%7E2"
l7w74w,https://images.is.ed.ac.uk/luna/servlet/detail/UoE~3~3~80~175230:Mahabharata-Scroll-Section-4?qvq=lc%3AUoE%7E3%7E3&mi=8&trs=264&cic=UoE%7E3%7E3
ljjd56,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcha~1~1~326977~198421:War-Department-Weather-Map-Oct-19th?qvq=sort%3Awork_creator_name%2Cwork_title%2Cwork_display_date%2Cwork_subject_place%3Blc%3AUoEcha%7E1%7E1&sort=work_creator_name%2Cwork_title%2Cwork_display_date%2Cwork_subject_place&mi=3&trs=416&cic=UoEcha%7E1%7E1
yl1egm,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~15792~104254:Treble-recorder--Nominal-pitch--F--?qvq=sort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=8&trs=9442&cic=UoEart%7E2%7E2
n1bqz4,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~100113~100029:Hours?qvq=sort%3Awork_creator_name%2Cwork_title%2Cwork_display_date%2Cwork_repository%3Blc%3AUoEhal%7E2%7E2&sort=work_creator_name%2Cwork_title%2Cwork_display_date%2Cwork_repository&mi=3&trs=53&cic=UoEhal%7E2%7E2
7dd815,https://images.is.ed.ac.uk/luna/servlet/login?cic=UoE%7E2%7E2
ui2h1l,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%2065%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
2409zi,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~91798~107278
eh94xm,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Ms+312?q=work_shelfmark%3D%22Ms%20312%22&sort=work_title%2Cwork_creator_name%2Cwork_shelfmark&pgs=50&res=1
9r9w2t,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~60691~102849:World-History,-f-52r-detail?qvq=q%3AOr.Ms.20%20f.52r&mi=0&trs=2"
aq860w,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~171878~211433:Medical-women-s-4s-on-the-canal,-19?qvq=q%3A0158505&mi=0&trs=1"
el8fly,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer?lunaMediaId=UoEhal~2~2~100032~100032
fmu5vp,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~2~2~42050~102997:Stultifera-Nauis,-f-109v?qvq=sort%3Awork_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEgal%7E2%7E2&sort=work_creator_name%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=1&trs=416&cic=UoEgal%7E2%7E2"
4sbl85,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168916~179646:Crania-Collection,-Recto?qvq=w4s%3A%2Fwhat%2FUniversity%20Buildings%3Bq%3Abuildings&mi=26&trs=386"
mxfq3i,https://images.is.ed.ac.uk/luna/servlet/view/search?q=national%20covenant&search=SUBMIT&QuickSearchA=QuickSearchA&sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&pgs=50&res=1&cic=UoEsha%7E3%7E3
1ym6k8,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~11764~100010:Virgil,-f-65r?qvq=q%3Aboat%3Bsort%3Awork_title%2Cwork_creator_name%2Cwork_shelfmark%3Blc%3AUoEwmm%7E1%7E1&sort=work_title%2Cwork_creator_name%2Cwork_shelfmark&mi=4&trs=6&cic=UoEwmm%7E1%7E1"
yyf796,https://images.is.ed.ac.uk/luna/servlet/view/search?q=Carmina%20Gadelica&QuickSearchA=QuickSearchA&submit_search=Search&pgs=50&res=1
epj3p5,https://images.is.ed.ac.uk/luna/servlet/view/search/what/Ms+78?q=MS%2078&pgs=50&res=1
3498mr,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20121%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
a4azwb,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~80366~198005:Tractatus-Varii,-f--97r?qvq=q%3A%22MS%20121%22&mi=7&trs=12"
c2mg71,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20123%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
dndob0,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20126%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
0p4gt4,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20154%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
8xu3aj,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20194%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=250&res=1
fi4e03,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~36617~101893:Psalter-of-Virgin-and-Prayer-Book,-?qvq=q%3A%22MS%2065%22&mi=2&trs=4"
rh10z4,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~72825~104836:Illustrations-of-Zoology,-pl-XXVIII"
897j8m,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~73517~105602:Theses,-June-1812,-Pamphlet-4,-titl?qvq=q%3Ajames%20barry&mi=1&trs=2"
w8799n,https://images.is.ed.ac.uk/luna/servlet/browseByCategory?pgs=50&res=1&cic=UoEecp%7E1%7E1
q5v43f,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~73517~105602?qvq=q%3Ajames%20barry&mi=1&trs=2
y9sr65,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26q%3D%26mid%3DUoEsha~3~3~55310~102179
s6ojtb,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26q%3D%26mid%3DUoEgal~5~5~52066~104009
07jk0z,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26q%3D%26mid%3DUoEgal~5~5~52066~104009
r7d57p,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~168922~179640:Natural-Philosophy-Building,-Recto;jsessionid=842457d4-72ff-4676-9119-417a4849dac5"
o310y6,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~83446~107015:Glass-plate-Slides-Collected-by-Sta?qvq=q%3ACavaye&mi=2&trs=76
ap9ma1,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~73278~164061:Seated-Buddha?qvq=q%3AGandharan&mi=109&trs=111
p2a7pq,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~1~1~14458~101341:Gandharan-sculpture-fragments--Lion?qvq=q%3AGandharan&mi=34&trs=111
ej8280,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~172870~368983:N-A,-N-A?qvq=q%3A0143669&mi=0&trs=1"
hm5z8y,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~172875~368979:N-A,-N-A?qvq=q%3A0143690&mi=0&trs=1"
87tn1y,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~4~4~59107~102705:World-History,-f-100r?qvq=w4s%3A%2Fwhat%2FOr.Ms.20%3Bsort%3Awork_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title%3Blc%3AUoEsha%7E4%7E4&sort=work_creator_details%2Cwork_shelfmark%2Cwork_source_page_no%2Cwork_title&mi=0&trs=391&cic=UoEsha%7E4%7E4"
61c88p,https://images.is.ed.ac.uk/luna/servlet/workspace/handleMediaPlayer;JSESSIONID=3b2ab119-fcd8-47da-8375-881a5074b896?lunaMediaId=UoEart~1~1~73850~166760
1z0u4c,https://images.is.ed.ac.uk/luna/servlet/detail/UoE~6~6~1~369135?qvq=sort%3Awork_shelfmark%2Cwork_source_page_no%2Cwork_title%2Cwork_creator_name%3Blc%3AUoE%7E6%7E6&sort=work_shelfmark%2Cwork_source_page_no%2Cwork_title%2Cwork_creator_name&mi=0&trs=2&cic=UoE%7E6%7E6
u5ls0x,https://images.is.ed.ac.uk/luna/servlet/detail/UoE~6~6~2~369136?qvq=sort%3Awork_shelfmark%2Cwork_source_page_no%2Cwork_title%2Cwork_creator_name%3Blc%3AUoE%7E6%7E6&mi=1&trs=2&cic=UoE%7E6%7E6
5222z6,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22Ms%20205%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
1ma384,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~33969~101928:Lectura-Super-Logicalia-Aristotelis?qvq=q%3A%22Ms%20205%22&mi=17&trs=23
38d76j,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~28007~101270:Lectura-Super-Logicalia-Aristotelis?qvq=q%3A%22Ms%20205%22&mi=1&trs=23
ukagv6,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~53660~103585:Regiam-Majestatem,-15th-C-,-f-150v?qvq=q%3A%22MS%20207%22&mi=0&trs=1"
e57v24,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20208%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
zraq1v,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20219%22&os=400&pgs=50&res=1
zwi83o,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20219%22&os=350&pgs=50&res=1
z61b07,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20220%22&os=0&pgs=50&res=1
0prpc8,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20221%22&os=150&pgs=50&res=1
fa797b,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20222%22&os=500&pgs=50&res=1
087qwa,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20227%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
5n30it,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~36889~101915:Chrysolorae-Erotemata,-f-1r?qvq=q%3A%22MS%20227%22&mi=0&trs=1"
ha028e,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20235%22&QuickSearchA=QuickSearchA&submit_search=Search&pgs=50&res=1
w2h5r6,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEwmm~1~1~26621~100205:Flemish-Hours,-f-13v?qvq=q%3A%22MS%20305%22&mi=0&trs=1"
d7g6jx,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20308%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
87j1vm,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%2045%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
189m1t,https://images.is.ed.ac.uk/luna/servlet/view/all/what/Earliest+Laureation+%2528graduation%2529+Register?sort=work_source_page_no%2Cwork_shelfmark&pgs=50&res=1&cic=UoEgal%7E4%7E4
4a5gh2,https://images.is.ed.ac.uk/luna/servlet/view/search?q=%22MS%20312%22&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
l7qe6e,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~46268~103417:Certificate-Presented-to-Sophia-Jex?qvq=q%3Asophia&mi=0&trs=13
d18r07,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99665~100043:Jex-Blake?qvq=q%3Asophia&mi=1&trs=13
t2ynp1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~65325~104233:Sophia-Jex-Blake,-f-4r?qvq=q%3Asophia&mi=2&trs=13"
v465wb,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~165579~111464?qvq=q%3Asophia&mi=5&trs=13
20myt5,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~165762~111478?qvq=q%3Asophia&mi=6&trs=13
jc74v1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~4~4~46281~103418:Matriculation-Roll,-1861-1874,-Unpa?qvq=q%3Asophia&mi=7&trs=13"
674x60,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~1193~141118:Archive?qvq=sort%3Awork_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject%3Blc%3AUoEecp%7E1%7E1&sort=work_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject&mi=16&trs=750&cic=UoEecp%7E1%7E1
043b9w,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~92099~149552:IMAGE-FROM-COLLEGE-ARCHIVE?qvq=sort%3Awork_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject%3Blc%3AUoEecp%7E1%7E1&sort=work_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject&mi=724&trs=750&cic=UoEecp%7E1%7E1
50b4r7,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~92091~149551:IMAGE-FROM-COLLEGE-ARCHIVE?qvq=sort%3Awork_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject%3Blc%3AUoEecp%7E1%7E1&sort=work_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject&mi=723&trs=750&cic=UoEecp%7E1%7E1
cxv30i,https://images.is.ed.ac.uk/luna/servlet/detail/UoEecp~1~1~92083~149550:IMAGE-FROM-COLLEGE-ARCHIVE?qvq=sort%3Awork_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject%3Blc%3AUoEecp%7E1%7E1&sort=work_description%2Cwork_creator_name%2Cwork_title%2Cwork_subject&mi=722&trs=750&cic=UoEecp%7E1%7E1
2ubpl8,https://images.is.ed.ac.uk/luna/servlet/view/group/682?pgs=50&res=0
704g4i,https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~3~3~59534~102216:Pro-Christo-Et-Patria-Dulce-Pericul?qvq=q%3A0023635&mi=0&trs=1
q26736,https://images.is.ed.ac.uk/luna/servlet/view/search?q=chinese%20book&QuickSearchA=QuickSearchA&submit_search=Search&pgs=50&res=1
2e8ytv,https://images.is.ed.ac.uk/luna/servlet/view/search?q=rashid%20f.121r&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
2k1c20,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~73376~167063:English-guitar---FRONT?qvq=q%3A0032285%3Bsort%3Awork_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique%3Blc%3AUoEart%7E2%7E2&sort=work_creator_details%2Cwork_title%2Cwork_display_date%2Cwork_technique&mi=0&trs=2&cic=UoEart%7E2%7E2
s66twq,https://images.is.ed.ac.uk/luna/servlet/detail/UoEart~2~2~78474~184665:Clarinet--Nominal-pitch--A--M-Plive
uhz873,https://images.is.ed.ac.uk/luna/servlet/view/search?q=charles%20lyell&search=SUBMIT&QuickSearchA=QuickSearchA&pgs=50&res=1
p17081,https://images.is.ed.ac.uk/luna/servlet/detail/UoEsha~5~5~85022~198414:Geographical-Evolution-Proceedings-?qvq=q%3Ageikie&mi=19&trs=20
wt64ox,https://images.is.ed.ac.uk/luna/servlet/detail/UoEhal~2~2~99665~100043:Jex-Blake?qvq=q%3Ajex%20blake&mi=1&trs=6
04j6s7,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26q%3D%26mid%3DUoEart~2~2~49659~102051
4cz8fn,https://images.is.ed.ac.uk/luna/servlet/detail/UoEwal~1~1~53146~100060:N-A?qvq=q%3Aravenswood%3Bsort%3Awork_source%2Cwork_creator_name%2Cwork_title%2Cwork_display_date%3Blc%3AUoEwal%7E1%7E1&sort=work_source%2Cwork_creator_name%2Cwork_title%2Cwork_display_date&mi=8&trs=16&cic=UoEwal%7E1%7E1
d11j5q,https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~118729~107583?page=0&cic=UoEgal%7E5%7E5
2htb2b,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~1~1~29828~100561:Field-Notebook,-ff-43v-44r?qvq=q%3AColl-97%2FCW120%2F%3Bsort%3Arepro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark%3Blc%3AUoEcar%7E1%7E1&sort=repro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark&mi=43&trs=102&cic=UoEcar%7E1%7E1"
nccnr1,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEcar~1~1~29816~100560:Field-Notebook,-ff-42v-43r?qvq=q%3AColl-97%2FCW120%2F%3Bsort%3Arepro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark%3Blc%3AUoEcar%7E1%7E1&sort=repro_record_id%2Cwork_title%2Cwork_creator_name%2Cwork_shelfmark&mi=42&trs=102&cic=UoEcar%7E1%7E1"
k86i04,https://images.is.ed.ac.uk/luna/servlet/view/search?q=Df.7.106&QuickSearchA=QuickSearchA&submit_search=Search&pgs=50&res=1
k1q9cm,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26q%3D%26mid%3DUoEgal~5~5~150850~166017
9wee9b,https://images.is.ed.ac.uk/ll/thumbnailView.html?startUrl=%2F%2Fimages.is.ed.ac.uk%2Fluna%2Fservlet%2Fas%2Fsearch%3Fos%3D0%26bs%3D10%26lc%3DUoEgal~5~5%26q%3D%26mid%3DUoEgal~5~5~149017~110003
62uy4v,"https://images.is.ed.ac.uk/luna/servlet/detail/UoEgal~5~5~130090~108648:Fragments-of-Auchinleck,-Unpaginate?qvq=q%3ALaing%3Bsort%3Awork_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_record_id%3Blc%3AUoEgal%7E5%7E5&sort=work_shelfmark%2Csequence%2Cwork_source_page_no%2Cwork_record_id&mi=8&trs=12&cic=UoEgal%7E5%7E5"
6s72h0,https://images.is.ed.ac.uk/luna/servlet/view/search?q=Scholarship&search=SUBMIT&QuickSearchA=QuickSearchA&sort=work_source_page_no%2Cwork_shelfmark&pgs=50&res=1&cic=UoEgal%7E4%7E4
